phi,theta,relBn
2.6718750000000000e+01,3.3750000000000000e+02,-1.1409273243214843e-03
2.6718750000000000e+01,3.4875000000000000e+02,-1.3645954320492633e-03
2.9531250000000000e+01,0.0000000000000000e+00,-6.8454152043813258e-04
2.9531250000000000e+01,1.1250000000000000e+01,-1.5625301800723348e-03
2.9531250000000000e+01,2.2500000000000000e+01,-2.2407594231273120e-03
2.9531250000000000e+01,3.3750000000000000e+01,-1.8436456104928142e-03
2.9531250000000000e+01,4.5000000000000000e+01,-1.8621409510148824e-04
2.9531250000000000e+01,5.6250000000000000e+01,1.8531328202978433e-03
2.9531250000000000e+01,6.7500000000000000e+01,2.8226901573840842e-03
2.9531250000000000e+01,7.8750000000000000e+01,1.5994668710261697e-03
2.9531250000000000e+01,9.0000000000000000e+01,-1.3686217158825106e-03
2.9531250000000000e+01,1.0125000000000000e+02,-3.9333532906961222e-03
2.9531250000000000e+01,1.1250000000000000e+02,-2.5530394893171541e-03
2.9531250000000000e+01,1.2375000000000000e+02,2.0545517171877722e-03
2.9531250000000000e+01,1.3500000000000000e+02,1.5511839564939984e-03
2.9531250000000000e+01,1.4625000000000000e+02,-3.3162964032475346e-03
2.9531250000000000e+01,1.5750000000000000e+02,-6.4863796549922493e-03
2.9531250000000000e+01,1.6875000000000000e+02,-3.4223061243729429e-03
2.9531250000000000e+01,1.8000000000000000e+02,2.8618045594382357e-03
2.9531250000000000e+01,1.9125000000000000e+02,5.1017314113505343e-03
2.9531250000000000e+01,2.0250000000000000e+02,1.4581178694262746e-03
2.9531250000000000e+01,2.1375000000000000e+02,-3.3715465143551453e-03
2.9531250000000000e+01,2.2500000000000000e+02,-4.8859819304168462e-03
2.9531250000000000e+01,2.3625000000000000e+02,-2.5130668139415808e-03
2.9531250000000000e+01,2.4750000000000000e+02,1.5514878296309061e-03
2.9531250000000000e+01,2.5875000000000000e+02,4.1618118204481067e-03
2.9531250000000000e+01,2.7000000000000000e+02,2.2328234046132414e-03
2.9531250000000000e+01,2.8125000000000000e+02,-5.3486045346540258e-03
2.9531250000000000e+01,2.9250000000000000e+02,-9.0101302920235372e-03
2.9531250000000000e+01,3.0375000000000000e+02,-1.9002553658204427e-03
2.9531250000000000e+01,3.1500000000000000e+02,3.8917676480016154e-03
2.9531250000000000e+01,3.2625000000000000e+02,4.6534419250296504e-03
2.9531250000000000e+01,3.3750000000000000e+02,2.4339204719495962e-03
2.9531250000000000e+01,3.4875000000000000e+02,3.5730027912848450e-04
3.2343750000000000e+01,0.0000000000000000e+00,-2.1824639217702833e-03
3.2343750000000000e+01,1.1250000000000000e+01,-3.9691085454804107e-03
3.2343750000000000e+01,2.2500000000000000e+01,-4.3445624215490255e-03
3.2343750000000000e+01,3.3750000000000000e+01,-3.0517747937120086e-03
3.2343750000000000e+01,4.5000000000000000e+01,-6.4086961252517150e-04
3.2343750000000000e+01,5.6250000000000000e+01,1.6769038496520121e-03
3.2343750000000000e+01,6.7500000000000000e+01,2.6729562493724296e-03
3.2343750000000000e+01,7.8750000000000000e+01,1.8823912676988210e-03
3.2343750000000000e+01,9.0000000000000000e+01,1.1860562614437166e-04
3.2343750000000000e+01,1.0125000000000000e+02,-1.5181840629228541e-03
3.2343750000000000e+01,1.1250000000000000e+02,-1.2206797013015465e-03
3.2343750000000000e+01,1.2375000000000000e+02,3.0191673062072359e-03
3.2343750000000000e+01,1.3500000000000000e+02,4.5098647207918651e-03
3.2343750000000000e+01,1.4625000000000000e+02,5.5996946434384550e-04
3.2343750000000000e+01,1.5750000000000000e+02,-4.2880193617884340e-03
3.2343750000000000e+01,1.6875000000000000e+02,-4.3486663318368403e-03
3.2343750000000000e+01,1.8000000000000000e+02,1.9759749886448831e-04
3.2343750000000000e+01,1.9125000000000000e+02,3.4389345972225972e-03
3.2343750000000000e+01,2.0250000000000000e+02,2.0614551194331077e-03
3.2343750000000000e+01,2.1375000000000000e+02,-1.4011366621429881e-03
3.2343750000000000e+01,2.2500000000000000e+02,-3.1784738349023775e-03
3.2343750000000000e+01,2.3625000000000000e+02,-2.0541842541279532e-03
3.2343750000000000e+01,2.4750000000000000e+02,8.4981560768821135e-04
3.2343750000000000e+01,2.5875000000000000e+02,3.2005975967541581e-03
3.2343750000000000e+01,2.7000000000000000e+02,2.2284120741906670e-03
3.2343750000000000e+01,2.8125000000000000e+02,-3.5303088050870680e-03
3.2343750000000000e+01,2.9250000000000000e+02,-7.8404793092696767e-03
3.2343750000000000e+01,3.0375000000000000e+02,-2.1710998056358980e-03
3.2343750000000000e+01,3.1500000000000000e+02,3.8485920653611432e-03
3.2343750000000000e+01,3.2625000000000000e+02,5.4652904370235816e-03
